,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp,price,1h%,24h%,7d%,30d%,60d%,90d%
1,1027,Ethereum,ETH,ethereum,7430,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120228897.04677047,120228897.04677047,True,,2,,,,2023-09-24T00:49:00.000Z,1592.4128932759634,2018653132.8258195,-40.908,-0.03662294,-0.1179835,-2.21975817,-3.89987496,-14.20673501,-16.04378734,191454045801.6257,18.1642,191454045801.63,,2023-09-24T00:49:00.000Z,,,,,,2023-09-24 03:50:39.069856,1592.4128932759634,-0.03662294,-0.1179835,-2.21975817,-3.89987496,-14.20673501,-16.04378734
2,825,Tether USDt,USDT,tether,62728,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,83203741768.41498,86426198725.00061,True,,3,,,,2023-09-24T00:49:00.000Z,1.0001387404254987,11926048566.74135,-26.8681,-0.01294677,0.01388213,-0.01945762,0.05806396,0.01040047,-0.0263482,83215285490.951,7.8939,86438189532.59,,2023-09-24T00:49:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-09-24 03:50:39.069856,1.0001387404254987,-0.01294677,0.01388213,-0.01945762,0.05806396,0.01040047,-0.0263482
3,1839,BNB,BNB,bnb,1635,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,153847448.4919702,153847448.4919702,False,,4,,,,2023-09-24T00:49:00.000Z,210.27585193913512,214581796.5547118,-21.1913,-0.1369409,-0.46481299,-1.97671964,-3.66844727,-11.4266774,-11.96877829,32350403300.311245,3.0688,32350403300.31,,2023-09-24T00:49:00.000Z,,,,,,2023-09-24 03:50:39.069856,210.27585193913512,-0.1369409,-0.46481299,-1.97671964,-3.66844727,-11.4266774,-11.96877829
4,52,XRP,XRP,xrp,1097,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,53245240268.0,99988414766.0,False,,5,,,,2023-09-24T00:49:00.000Z,0.5078536925964249,383528555.29302365,-45.5724,0.02244956,-0.77905198,1.99264472,-2.06713123,-28.39250403,3.87544997,27040791883.287655,2.5655,50785369259.64,,2023-09-24T00:49:00.000Z,,,,,,2023-09-24 03:50:39.069856,0.5078536925964249,0.02244956,-0.77905198,1.99264472,-2.06713123,-28.39250403,3.87544997
5,3408,USD Coin,USDC,usd-coin,14208,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,25772021490.820164,25772021490.820164,False,,6,,,,2023-09-24T00:49:00.000Z,1.0001106639984414,1748698901.4763033,-31.159,-0.00711757,0.00592095,-0.01007627,0.00566494,-0.00477765,0.01325319,25774873525.766254,2.4454,25774873525.77,,2023-09-24T00:49:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-09-24 03:50:39.069856,1.0001106639984414,-0.00711757,0.00592095,-0.01007627,0.00566494,-0.00477765,0.01325319
6,74,Dogecoin,DOGE,dogecoin,800,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,141131276383.7052,141131276383.7052,True,,7,,,,2023-09-24T00:49:00.000Z,0.0614184009696172,118321806.59586982,-12.5,-0.12887,-0.35045011,-0.9963384,-2.3167192,-24.63455027,-7.86459078,8668057322.288273,0.8224,8668057322.29,,2023-09-24T00:49:00.000Z,,,,,,2023-09-24 03:50:39.069856,0.0614184009696172,-0.12887,-0.35045011,-0.9963384,-2.3167192,-24.63455027,-7.86459078
7,2010,Cardano,ADA,cardano,938,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35118378659.086,36198584811.424,False,,8,,,,2023-09-24T00:49:00.000Z,0.2454423957642089,67740779.7830105,-41.4106,-0.2545461,0.03135967,-1.76388989,-7.42077766,-19.03738088,-15.75966002,8619538993.440733,0.8178,11044907809.39,,2023-09-24T00:49:00.000Z,,,,,,2023-09-24 03:50:39.069856,0.2454423957642089,-0.2545461,0.03135967,-1.76388989,-7.42077766,-19.03738088,-15.75966002
8,5426,Solana,SOL,solana,530,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",,412617418.2334606,558106678.6434239,True,,9,,,,2023-09-24T00:49:00.000Z,19.485151087694106,95141826.32472815,-43.3064,0.10931327,0.20473207,2.77687073,-6.57187691,-16.21279757,15.60593997,8039912735.693249,0.7627,10874792956.42,,2023-09-24T00:49:00.000Z,,,,,,2023-09-24 03:50:39.069856,19.485151087694106,0.10931327,0.20473207,2.77687073,-6.57187691,-16.21279757,15.60593997
9,11419,Toncoin,TON,toncoin,150,2021-08-26T13:40:22.000Z,"['pos', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3431892087.62,5047558528.0,True,,10,3414166606.0,7829811128.030776,,2023-09-24T00:49:00.000Z,2.2933301246256685,24485542.70492553,-33.8464,-0.32987203,-0.28430795,-3.87056276,62.43965726,61.85420077,57.77424761,7870461509.00342,0.7467,11575718028.07,,2023-09-24T00:49:00.000Z,,,,,,2023-09-24 03:50:39.069856,2.2933301246256685,-0.32987203,-0.28430795,-3.87056276,62.43965726,61.85420077,57.77424761
10,1958,TRON,TRX,tron,840,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,89131116221.95552,89131116935.40005,True,,11,71659659264.0,5988497976.307777,,2023-09-24T00:49:00.000Z,0.08356860802596988,116098824.01852141,-27.0443,-0.08581058,0.24069118,0.13477698,8.93297322,2.04738904,14.24427203,7448563314.469767,0.7066,7448563374.09,,2023-09-24T00:49:00.000Z,,,,,,2023-09-24 03:50:39.069856,0.08356860802596988,-0.08581058,0.24069118,0.13477698,8.93297322,2.04738904,14.24427203
11,4943,Dai,DAI,multi-collateral-dai,2608,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,5347888595.7464075,5347888595.7464075,True,,12,,,,2023-09-24T00:49:00.000Z,0.9999220559630395,106888240.30393273,51.5245,-0.0240985,-0.01669439,0.00647018,0.05035627,0.04084598,0.04911865,5347471759.72004,0.5073,5347471759.72,,2023-09-24T00:49:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2023-09-24 03:50:39.069856,0.9999220559630395,-0.0240985,-0.01669439,0.00647018,0.05035627,0.04084598,0.04911865
12,6636,Polkadot,DOT,polkadot-new,587,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1255766661.8028378,1358821612.3689928,True,,13,,,,2023-09-24T00:49:00.000Z,4.019027962760855,60279772.47372335,-28.372,-0.28582684,-0.1749108,-3.74319453,-8.8134843,-22.23250841,-22.4079597,5046961328.48846,0.4788,5461142056.51,,2023-09-24T00:49:00.000Z,,,,,,2023-09-24 03:50:39.069856,4.019027962760855,-0.28582684,-0.1749108,-3.74319453,-8.8134843,-22.23250841,-22.4079597
13,3890,Polygon,MATIC,polygon,963,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",10000000000.0,9319469069.28493,10000000000.0,False,,14,,,,2023-09-24T00:49:00.000Z,0.519953266095815,131508240.21771638,-21.0344,-0.10044864,-0.43546296,-0.80364838,-4.41357354,-26.28040341,-21.61555957,4845688380.853624,0.4597,5199532660.96,,2023-09-24T00:49:00.000Z,,,,,,2023-09-24 03:50:39.069856,0.519953266095815,-0.10044864,-0.43546296,-0.80364838,-4.41357354,-26.28040341,-21.61555957
14,2,Litecoin,LTC,litecoin,1003,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.0,73686114.22743528,84000000.0,False,,15,,,,2023-09-24T00:49:00.000Z,64.92843246099729,240950572.3147061,-12.4633,-0.17112924,0.54589171,-0.22144097,0.60801987,-27.53512976,-26.54252101,4784323890.929362,0.4539,5453988326.72,,2023-09-24T00:49:00.000Z,,,,,,2023-09-24 03:50:39.069856,64.92843246099729,-0.17112924,0.54589171,-0.22144097,0.60801987,-27.53512976,-26.54252101
0,1,Bitcoin,BTC,bitcoin,10476,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19494150.0,19494150.0,False,,1,,,,2023-09-24T00:50:00.000Z,26570.171101892924,7303766108.491823,-30.2209,-0.01619939,-0.06826611,0.19745942,1.64569312,-8.91368764,-12.91814191,517962900985.96594,49.1418,557973593139.75,,2023-09-24T00:50:00.000Z,,,,,,2023-09-24 03:51:41.487905,26570.171101892924,-0.01619939,-0.06826611,0.19745942,1.64569312,-8.91368764,-12.91814191
1,1027,Ethereum,ETH,ethereum,7430,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120228897.04677047,120228897.04677047,True,,2,,,,2023-09-24T00:50:00.000Z,1592.621144761896,2018660036.6811888,-40.8774,-0.01758944,-0.14601748,-2.17529109,-3.93274349,-14.19758555,-15.99709785,191479083648.0877,18.1666,191479083648.09,,2023-09-24T00:50:00.000Z,,,,,,2023-09-24 03:51:41.487905,1592.621144761896,-0.01758944,-0.14601748,-2.17529109,-3.93274349,-14.19758555,-15.99709785
2,825,Tether USDt,USDT,tether,62728,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,83203741768.41498,86426198725.00061,True,,3,,,,2023-09-24T00:50:00.000Z,1.0001425624491522,11925052480.47038,-26.9165,-0.00290157,0.01020887,-0.02432253,0.0420353,0.01726054,-0.02950858,83215603497.62012,7.894,86438519855.56,,2023-09-24T00:50:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-09-24 03:51:41.487905,1.0001425624491522,-0.00290157,0.01020887,-0.02432253,0.0420353,0.01726054,-0.02950858
3,1839,BNB,BNB,bnb,1635,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,153847448.4919702,153847448.4919702,False,,4,,,,2023-09-24T00:50:00.000Z,210.30256534499662,214540035.95370784,-21.2464,-0.12151057,-0.45996153,-1.95700301,-3.66253197,-11.41561869,-11.9206794,32354513089.643566,3.0692,32354513089.64,,2023-09-24T00:50:00.000Z,,,,,,2023-09-24 03:51:41.487905,210.30256534499662,-0.12151057,-0.45996153,-1.95700301,-3.66253197,-11.41561869,-11.9206794
4,52,XRP,XRP,xrp,1097,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,53245240268.0,99988414766.0,False,,5,,,,2023-09-24T00:50:00.000Z,0.5078444303078514,383413404.9975389,-45.5882,0.01826845,-0.78229124,1.99475811,-2.06626178,-28.39564182,3.90524383,27040298710.50713,2.5655,50784443030.79,,2023-09-24T00:50:00.000Z,,,,,,2023-09-24 03:51:41.487905,0.5078444303078514,0.01826845,-0.78229124,1.99475811,-2.06626178,-28.39564182,3.90524383
5,3408,USD Coin,USDC,usd-coin,14208,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,25772021490.820164,25772021490.820164,False,,6,,,,2023-09-24T00:50:00.000Z,1.000070206547202,1748899850.1566463,-31.1982,-0.00087638,-0.00069459,-0.03028871,-0.0056589,-0.00790624,0.00379501,25773830855.46345,2.4453,25773830855.46,,2023-09-24T00:50:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-09-24 03:51:41.487905,1.000070206547202,-0.00087638,-0.00069459,-0.03028871,-0.0056589,-0.00790624,0.00379501
6,74,Dogecoin,DOGE,dogecoin,800,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,141131276383.7052,141131276383.7052,True,,7,,,,2023-09-24T00:50:00.000Z,0.061419538507440995,118275726.20360787,-12.523,-0.12946309,-0.34465673,-0.99362074,-2.32103574,-24.64073956,-7.82098907,8668217864.45328,0.8224,8668217864.45,,2023-09-24T00:50:00.000Z,,,,,,2023-09-24 03:51:41.487905,0.061419538507440995,-0.12946309,-0.34465673,-0.99362074,-2.32103574,-24.64073956,-7.82098907
7,2010,Cardano,ADA,cardano,938,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35118378659.086,36198584811.424,False,,8,,,,2023-09-24T00:50:00.000Z,0.24544439298770612,67736179.17937146,-41.4346,-0.25617195,0.03726899,-1.76046933,-7.42333353,-19.03402756,-15.67966846,8619609132.691776,0.8178,11044997684.45,,2023-09-24T00:50:00.000Z,,,,,,2023-09-24 03:51:41.487905,0.24544439298770612,-0.25617195,0.03726899,-1.76046933,-7.42333353,-19.03402756,-15.67966846
8,5426,Solana,SOL,solana,530,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",,412617418.2334606,558106678.6434239,True,,9,,,,2023-09-24T00:50:00.000Z,19.48400919443991,95140221.27490485,-43.3163,0.10543061,0.18340721,2.77978194,-6.57781645,-16.21795761,15.63010684,8039441570.646804,0.7626,10874155658.17,,2023-09-24T00:50:00.000Z,,,,,,2023-09-24 03:51:41.487905,19.48400919443991,0.10543061,0.18340721,2.77978194,-6.57781645,-16.21795761,15.63010684
9,11419,Toncoin,TON,toncoin,150,2021-08-26T13:40:22.000Z,"['pos', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3431892087.62,5047558528.0,True,,10,3414166606.0,7828828279.207834,,2023-09-24T00:50:00.000Z,2.2930422509111246,24484045.92162152,-33.8192,-0.3437076,-0.30077785,-3.89598324,62.42675959,61.83869594,57.76362949,7869473557.480243,0.7466,11574264968.65,,2023-09-24T00:50:00.000Z,,,,,,2023-09-24 03:51:41.487905,2.2930422509111246,-0.3437076,-0.30077785,-3.89598324,62.42675959,61.83869594,57.76362949
10,1958,TRON,TRX,tron,840,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,89131116221.95552,89131116935.40005,True,,11,71659659264.0,5988390750.774155,,2023-09-24T00:50:00.000Z,0.08356711170942688,116349471.97606376,-26.9097,-0.09102813,0.24203132,0.13660292,8.92982778,2.04163288,14.25639191,7448429946.106067,0.7066,7448430005.73,,2023-09-24T00:50:00.000Z,,,,,,2023-09-24 03:51:41.487905,0.08356711170942688,-0.09102813,0.24203132,0.13660292,8.92982778,2.04163288,14.25639191
11,4943,Dai,DAI,multi-collateral-dai,2608,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,5347888595.7464075,5347888595.7464075,True,,12,,,,2023-09-24T00:50:00.000Z,0.9998711466862733,106888978.19794041,51.6227,-0.02941267,-0.01628923,0.00926142,0.04249309,0.03407743,0.04940253,5347199502.579405,0.5072,5347199502.58,,2023-09-24T00:50:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2023-09-24 03:51:41.487905,0.9998711466862733,-0.02941267,-0.01628923,0.00926142,0.04249309,0.03407743,0.04940253
12,6636,Polkadot,DOT,polkadot-new,587,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1255766661.8028378,1358821612.3689928,True,,13,,,,2023-09-24T00:50:00.000Z,4.018744363157566,60275057.23302626,-28.391,-0.2946061,-0.1848419,-3.75029172,-8.82412741,-22.23734721,-22.3670141,5046605193.561348,0.4788,5460756695.24,,2023-09-24T00:50:00.000Z,,,,,,2023-09-24 03:51:41.487905,4.018744363157566,-0.2946061,-0.1848419,-3.75029172,-8.82412741,-22.23734721,-22.3670141
13,3890,Polygon,MATIC,polygon,963,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",10000000000.0,9319469069.28493,10000000000.0,False,,14,,,,2023-09-24T00:50:00.000Z,0.5199465540111176,131518569.59463128,-20.9771,-0.1001321,-0.43182291,-0.80126451,-4.41557318,-26.28110109,-21.56641059,4845625827.787896,0.4597,5199465540.11,,2023-09-24T00:50:00.000Z,,,,,,2023-09-24 03:51:41.487905,0.5199465540111176,-0.1001321,-0.43182291,-0.80126451,-4.41557318,-26.28110109,-21.56641059
14,2,Litecoin,LTC,litecoin,1003,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.0,73686114.22743528,84000000.0,False,,15,,,,2023-09-24T00:50:00.000Z,64.92841906102134,240933252.5887251,-12.5216,-0.17134376,0.53640062,-0.21433719,0.62023753,-27.53284329,-26.50124136,4784322903.537205,0.4539,5453987201.13,,2023-09-24T00:50:00.000Z,,,,,,2023-09-24 03:51:41.487905,64.92841906102134,-0.17134376,0.53640062,-0.21433719,0.62023753,-27.53284329,-26.50124136
0,1,Bitcoin,BTC,bitcoin,10476,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19494150.0,19494150.0,False,,1,,,,2023-09-24T00:51:00.000Z,26569.70189591074,7303557108.430656,-30.1313,-0.02723496,-0.09958779,0.21043198,1.61457999,-8.9020112,-12.91786445,517953754214.1684,49.1409,557963739814.13,,2023-09-24T00:51:00.000Z,,,,,,2023-09-24 03:52:43.697970,26569.70189591074,-0.02723496,-0.09958779,0.21043198,1.61457999,-8.9020112,-12.91786445
1,1027,Ethereum,ETH,ethereum,7430,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120228897.04677047,120228897.04677047,True,,2,,,,2023-09-24T00:51:00.000Z,1592.6772426240577,2017540589.4516952,-40.9179,-0.03108642,-0.1546001,-2.16029241,-3.95059468,-14.19705449,-15.96957104,191485828232.1821,18.1672,191485828232.18,,2023-09-24T00:51:00.000Z,,,,,,2023-09-24 03:52:43.697970,1592.6772426240577,-0.03108642,-0.1546001,-2.16029241,-3.95059468,-14.19705449,-15.96957104
2,825,Tether USDt,USDT,tether,62728,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,83203741768.41498,86426198725.00061,True,,3,,,,2023-09-24T00:51:00.000Z,1.000188761692361,11924699105.602451,-26.9086,-0.00398326,0.00687269,-0.01617944,0.05479867,0.03902794,-0.04271115,83219447447.52196,7.8943,86442512680.54,,2023-09-24T00:51:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-09-24 03:52:43.697970,1.000188761692361,-0.00398326,0.00687269,-0.01617944,0.05479867,0.03902794,-0.04271115
